tweet text,disaster type
climate change industrial age human activity creating pyrocene via asu #wildfires #californiafires https co atierasubr,0
#ca #wildfires #airfiresupport engineco vcscanner ai yrham cal fire vcfd keytnc huge kudos support st https co hhhxoxhvay,0
rt pilotgreen tanker comes direct attack #mariafire #breakingnews #wildfires #news #socalfires #aviationphotograph,0
rt atinfarmani #gratitude beyond #grateful privilege staying house without worry evacuating,0
rt noaasatellites #fulldiskfriday #goeswest see #smoke #wildfires #california red circle well #snow alo,0
daughter #climate #asthma #airquality #wildfires https co jjgla ztt,0
rt redcross california #wildfires forced blood drive cancellations west coast resulting loss units u,0
rt pilotgreen tanker comes direct attack #mariafire #breakingnews #wildfires #news #socalfires #aviationphotograph,0
rt kimguim lot happened since monday talking #wildfires southern california jonahmv helps see,0
#wildfires rage western usa tornados tear apart tri states east #climatecrisis severe storms trigge https co novced smp,0
rt la loureen #poem dedicated brave #firstresponders serving #california #love victims survivors #,0
rt praisetriunegod think keep drones around #mariafire #wildfires message sufficiently circulated,0
ecological breakdown gretathunberg youth activists rally #wildfires burn #environment #climatestrike https co pfte orupq,0
#npr #wildfires back even stronger season citizens evacuated #statemandate https co koz f,0
rt distressline emotional support available affected #wildfires #california call distressline,0
rt faanews #drone pilots #california operate drone near around #wildfires could face severe fines potential c,0
rt faanews #drone pilots #california operate drone near around #wildfires could face severe fines potential c,0
rt faanews #drone pilots #california operate drone near around #wildfires could face severe fines potential c,0
rt faanews #drone pilots #california operate drone near around #wildfires could face severe fines potential c,0
california #artist danielle nelisse paints #abstract landscape #paintings #daniellenelisse #wildfires thank yo https co b arvypkq,0
los angeles fire dept calls p evacuation know info https co hiddntigpu,0
rt ucsfhospitals researchers starting learn repeated #wildfires impact community health whether repeated expos,0
rt hhsregion impacts #wildfires go beyond edge flames tips dealing poor #airquality track air,0
rt mrjonburk need today #nature #californiawildfires #california #wildfires #saturdaymorning https co vdcacvwg,0
rt pilotgreen tanker comes direct attack #mariafire #breakingnews #wildfires #news #socalfires #aviationphotograph,0
rt robyn rebel california fire national tragedy trump said anything hoping miracle,0
rt lyngvie #gretathunberg joins l #climatestrike says #wildfires continue get worse #climatestrikela https co ktjplj,0
rt alanbail #redflag warning extended saturday #losangeles #ventura counties stay alert avoid activities could lead,0
rt kimguim lot happened since monday talking #wildfires southern california jonahmv helps see,0
rt mrjonburk need today #nature #californiawildfires #california #wildfires #saturdaymorning https co vdcacvwg,0
#atlantic toxic bubble #infrastructure #technicaldebt threatening #america century https co po cljxupq,0
sethanikeem know lived california #pg epoweroutages #windstorms #wildfires,0
ecological breakdown gretathunberg youth activists rally #wildfires burn https co w nwcrx,0
#snowstorms #wildfires emergency preparedness key survival recovery disaster https co hufio khn,0
rt griz multiple #wildfires blaze california driven #santaana winds southland calfire calfire pio lacofdpio #hillsidef,0
#gretathunberg joins l #climatestrike says #wildfires continue get worse #climatestrikela https co ktjpljwx,0
rt rocktober believed #california problems #homeless #wildfires #illegal invasion #badeconomy etc etc,0
#florida may next state stricken rampant #wildfires #hurricanemichael destroyed hundreds thousands https co xgxqmqkxg,0
tanker comes direct attack #mariafire #breakingnews #wildfires #news #socalfires https co mag dsfkq,0
rt kimguim lot happened since monday talking #wildfires southern california jonahmv helps see,0
rt noaasatellites #fulldiskfriday #goeswest see #smoke #wildfires #california red circle well #snow alo,0
rt noaasatellites #fulldiskfriday #goeswest see #smoke #wildfires #california red circle well #snow alo,0
rt hhsregion impacts #wildfires go beyond edge flames tips dealing poor #airquality track air,0
impacts #wildfires go beyond edge flames tips dealing poor #airquality tr https co slunqwz j,0
rotten heard californian andrewyang dealt #earthquakes #floods #wildfires https co sia pcyrrd,0
rt redcross california #wildfires forced blood drive cancellations west coast resulting loss units u,0
rt csac counties updates #wildfires burning northern southern #california https co boofzfxsvg cbsnews #mariafire #kin,0
rt abc brandi thank amazing hardworking firefighters see dramatic images going non st,0
rt redcross california #wildfires forced blood drive cancellations west coast resulting loss units u,0
rt evankirstel driver southern california captured terrifying footage aggressive #gettyfire #californiafires #wi,0
rt theparanormq believe #california figured banned #wildfires would stop happening #ca,0
rt robyn rebel california fire national tragedy trump said anything hoping miracle,0
rt indiatvnews photos new southern california wildfire engulfs acres land #californiafires #wildfires https co v tva aoed,0
rt la loureen #poem dedicated brave #firstresponders serving #california #love victims survivors #,0
late keep tips mind #firefactfriday #emberaware #wildfires #cafires https co hwirgcc gv,0
rt robinsnewswire southern california utility says energized power line minutes major wildfire broke https co,0
rt kimguim lot happened since monday talking #wildfires southern california jonahmv helps see,0
rt kimguim lot happened since monday talking #wildfires southern california jonahmv helps see,0
lot happened since monday talking #wildfires southern california jonahmv help https co dwvohqide,0
would electric company handle crisis like #wildfires number #crisiscomms lessons https co ge nrfyf,0
southern california utility says energized power line minutes major wildfire broke https co kj qovzshy,0
rt stanford preventive treatment developed stanford researchers could greatly reduce incidence severity #wildfires https,0
photos new southern california wildfire engulfs acres land #californiafires #wildfires https co v tva aoed,0
rt pdavies #brazil #wildfires blaze advances across pantanal #wetlands https co ggmy lfovu,0
walk morning three days staying inside going stir crazy ventured extra dose https co cwpmmpot l,0
rt evankirstel driver southern california captured terrifying footage aggressive #gettyfire #californiafires #wi,0
#california #wildfires continue worsen due human encroachment #wildlands temperature rise lac https co aumbxl,0
rt worldanimalnews deadly #wildfires continue rage throughout #california beautiful moment captured #easyfire whe,0
rt ucsfhospitals researchers starting learn repeated #wildfires impact community health whether repeated expos,0
rt pdavies #brazil #wildfires blaze advances across pantanal #wetlands https co ggmy lfovu,0
rt la loureen #poem dedicated brave #firstresponders serving #california #love victims survivors #,0
rt redcross california #wildfires forced blood drive cancellations west coast resulting loss units u,0
rt robnikolewski fight wildfires sdg e use ai speed temperature wind humidity readings weather stations every,0
